id,targetgroup,is_felony,is_male,age,log_distance,fta_hist,appt_hist_inv,control_true_appear_prob
1a5467b3c595f7eb79df6cdf03a91276,0,0,0,41,-1.59440610733844,0,0.5,0.3643191518555907
083227d5eb1718454a358d4e55113454,1,1,1,52,-1.5776328533793522,0,0.3333333333333333,0.8251473491599334
ca246820e4b569d3a014bd35012f6d36,0,0,1,53,-0.9721946487741686,4,0.1,0.2883941930201137
b53d5daa24dbb4691a390249892d01e8,0,0,1,45,-1.454313147822011,0,0.16666666666666666,0.5082080502788107
2e9252a44a70b19b1a1f8123a7803303,0,0,1,51,-2.832198270762224,5,0.03333333333333333,0.47979358439109676
932b044a5aa929602a00d6397d642e1d,0,0,1,54,-1.1760047018048645,2,0.07142857142857142,0.45670862054563965
b53c0d1ade0e868617f08007eada0405,0,0,1,49,-1.5538653549273065,0,0.2,0.49948574524384015
8644aeef3d05617df3d907dfda36ee4f,0,0,1,36,-2.021800851174361,0,0.043478260869565216,0.537396249783579
f2b6922594e3c2792ec298d4364ffa6d,0,0,0,34,-1.117762404070471,0,0.5,0.36419536680224096
9502298141a19c9800ab51c59589ccae,0,0,1,54,-0.6505484157918335,0,0.125,0.5286630257361039
88c5e3adf11a517c4d1ca2f7dbabcf31,0,0,0,31,-1.6486226750465864,0,0.5,0.3602666907261377
f8f0e6fb4a0029b174d6dbb9ae6fccc3,1,0,1,48,-1.4662339945745293,0,0.07142857142857142,0.7593806526426682
49da06c45ea3d03b319b356333b2a4da,0,1,1,39,-0.8386447410527609,0,0.045454545454545456,0.7079253757350895
01d01e0594a1180e58e855ef165eaf0d,0,0,1,35,-1.512237246799283,0,0.5,0.40704250622964677
5285107af785b37e7bab8682b7d6471b,0,0,0,39,-1.5441083700570226,0,0.5,0.3638299946495728
2bae90e1cd6b7fa8e1ced3c6248becc5,0,0,0,53,-0.7745459503578731,0,0.5,0.37322827166801986
d8c0faf0238f5d751a2722573cf6922c,0,1,1,31,-2.7855712693601693,6,0.034482758620689655,0.6273112511973553
439b47927b1d6f4f969f062957194d51,0,0,1,59,-2.6306065046919356,0,0.058823529411764705,0.5387842405270298
76f4fe8958561588999d2b57568124a2,0,0,0,56,-1.209001033421291,3,0.1,0.30311940084517675
fcb5716f66f2030f1d4ea7ed5b5f7c42,0,0,0,43,-1.6336159657178733,0,0.5,0.3648672270895338
1759da27ff7f179672e1e80e481faa60,0,0,1,41,-0.8082542975069322,0,0.25,0.48580483162275767
5835f05078a6b0c8743282b1342f5985,0,0,1,35,-1.498166688894098,0,0.25,0.47943096227642834
b0f49dcb1dfd0b5107393722fd0382f2,1,1,1,28,-1.6490006996884228,0,0.25,0.8332330187165687
722c42f81f8c7814bd7c027f296ad3e0,0,0,0,56,-1.1113146452306926,0,0.25,0.44333809452372097
5829899952dc5bbb6c544b4a2e3cc899,0,1,1,32,-1.010112895876965,1,0.1111111111111111,0.62206896183848
d56d91e45c711e1a1d37c7e8093b39c0,0,0,1,62,-2.4065299504971787,0,0.2,0.4999195234003413
d0c63f2afaa232ecd65b6d8df3aceb6a,1,0,1,62,-2.009805516379244,0,0.5,0.6584643355622981
55fd5b7b9df3d0d4831d21c9ec63a183,0,0,1,49,-2.434162123940999,0,0.3333333333333333,0.4554403581338964
c95532131b663cf25f9bbbedef2aafda,0,1,1,62,-0.7483380486579643,3,0.05555555555555555,0.6350616600650016
ffd49dca8f8202865fc5c72418b26b73,0,0,1,33,-1.2885975912868055,0,0.25,0.47981083718151596
2364c65393e1798574573a97088e6afe,1,1,1,53,-1.4443156821079426,0,0.2,0.8472065119118
aae5fe7fec638106c2912555148e276f,0,1,1,37,-1.160260065448472,2,0.125,0.5261616615175786
fe3252e22eca6cdd9ee0d2189d2d1d37,0,0,1,37,-0.9149107913226247,0,0.3333333333333333,0.45918972677750003
c4bb74da1b7aecd64856afea941a3eb4,0,0,0,32,-1.1668074307357055,0,0.5,0.363181771911649
1ca409a2d1e34ab6c34fc65a5c04a0ee,0,0,1,67,-1.5027155464772854,2,0.04,0.5187208948964224
261fe811d5a56db1a3a4e1f06d5fd843,0,0,0,54,-1.3370666132485867,0,0.043478260869565216,0.5016172996372854
f49d2beeacf8286c74e15bc0815e0898,0,1,1,40,-1.1233500632793092,2,0.125,0.5275908415032948
1371f3b2dc3cbe79e8d1639570649903,0,1,1,58,-0.9778552523709276,2,0.05555555555555555,0.6596897889151896
fe4a29fffde894626793dd86a74f9e2b,1,1,0,39,-1.6816498026945916,1,0.125,0.7766112795029442
2cdd4eebf11757f53086f2f46789b6c6,0,0,0,31,-1.9025046893835404,0,0.05,0.4871052882466077
19885d0b57e8fee45dc4bd5d601b5809,1,1,1,36,-1.5748491317940099,2,0.045454545454545456,0.8439449478772131
856929a4bcb903a183a040b269bc37f5,0,0,1,37,-1.873092505509161,3,0.0625,0.42749865652801344
e1d03a95ec2b5f862b98c9e8048ac311,1,0,1,45,-0.7163318887558052,0,0.058823529411764705,0.7642839073212258
c5a1c6dac9dbcf9131e858935084e699,0,1,1,46,-1.6239488193153273,0,0.5,0.58542201202401
d3a520da13fbc5f583687b4db38ccede,0,0,1,30,-2.4484348349350396,0,0.5,0.39993833989508987
366f40e80bc932b79e7976402d97a0b1,0,0,0,53,-1.2114330519886363,0,0.5,0.37089887507738295
be9c605f26b935df96b951cbb3aca933,0,1,1,48,-2.22808114263777,1,0.058823529411764705,0.6731858042970459
eecedbbb14c92e0883ad6f3cf79e3653,0,0,1,40,-1.4330917027342291,7,0.022222222222222223,0.52287823327776906
c7eaae1092f9331a75be95f8fca222c2,0,0,1,27,-0.3735354842318803,0,0.3333333333333333,0.4582094060416786
71b32deaeebd953a0a53befcdb65c494,0,0,1,37,-1.195339911058958,0,0.14285714285714285,0.5134120257060732
401b0255b1ad9666755442b1487ae6d6,0,1,1,36,-2.483551635653267,1,0.08333333333333333,0.6436628171970624
9498c3f0365cb032b2032fd57920cff9,0,1,1,49,-2.442826011102802,0,0.25,0.6513176810533015
f5bf3a4da7bd040b8ec7d8da320fa19e,0,1,1,52,-2.111594848905263,5,0.05263157894736842,0.5785151937448847
41a5014e46c768e9303456ce0dbdff02,0,0,0,28,-0.9189082100728512,0,0.5,0.3629820016871448
09a6812a73bc47e439ef9fe6a1755529,1,1,0,41,-1.5081647885772222,0,0.5,0.7597290647184595
c665d07b5f5af38f828ad459975de5c6,0,0,1,37,-0.6458889855006595,0,0.1111111111111111,0.5258464050139173
5af2143332ae5a32a97cf12e1097ad7b,0,0,1,56,-1.1244968693617112,0,0.3333333333333333,0.4657009341325312
c49c5fd3c09c2025736e03235e361cc1,0,0,1,47,-0.6591162554774135,0,0.5,0.4164966264953077
650f3d4961da10a5d1cc2ae83424c895,0,0,1,47,-0.6458452127466354,0,0.5,0.41657023251703673
04185c47b452e7c8d1618629ae4e974a,0,0,1,40,-2.589305256445161,0,0.25,0.47525215255991526
cb71c52415574d7a5ee2fb3d17ea41e8,0,0,1,44,-0.972431908557073,0,0.125,0.5227664816270439
52eaede09c0dcd1b033414008435417e,0,1,1,51,-2.6294497791383056,0,0.08333333333333333,0.694139846913908
4cba71f95f0f86516d966eaf9595c9e5,0,1,1,60,-3.13463507839352,0,0.5,0.5825913593148302
36834e64c9aff808df34ef3878401f27,0,1,1,37,-0.7522969078339714,1,0.125,0.6111961588518944
2bdb474dafae932946d34935128e363d,0,0,0,47,-1.3895865414122157,0,0.08333333333333333,0.4867677862940455
9d7e08cd6153b241f33ab60b71ccb8b2,0,1,1,56,-2.6326353207033333,0,0.3333333333333333,0.6304302371241419
4dc863653288eb2baf91cd5f8bdbe3ea,0,0,0,32,-1.1772188649663098,0,0.25,0.4333350423420992
33969eb8a88e68b6a35198c4333795e9,1,1,1,58,-1.2195821547981704,3,0.045454545454545456,0.8380749156437384
ecfe0f5b841cfbc8a728b5a6d8ed7483,0,0,1,67,-1.4428038890141721,2,0.037037037037037035,0.5245851766175362
ec11c9c04f743efb74ba9e6bc2520b4d,0,0,1,29,-1.20838650507359,0,0.2,0.49330563866030364
d614c61d7320e289c0b33ec3c0ef36ac,0,0,0,36,-1.1349503309404925,0,0.3333333333333333,0.41129247382509726
efd2450193ac58ee8fcea135e53e2311,0,1,0,56,-1.2371840809831018,3,0.07692307692307693,0.5294161252705749
a5c52a73e64ef707e30f24469530c596,0,0,1,36,-1.9351589402434948,1,0.125,0.4299206781157746
706c89176f6b1da3b07111d967498250,0,0,0,43,-2.474563306833158,0,0.5,0.3604314215742126
b7085b3b9169ae2c93596d33321e501d,0,1,0,43,-2.2523017341683813,0,0.125,0.6405645149712798
1d714e45d7e7b2c643590b11b8b51c29,1,1,1,45,-1.2307475697671089,0,0.5,0.7945241639168026
58c0521e3f40ee434c023cf9e5f64a0c,1,0,1,44,-3.152820372805183,0,0.3333333333333333,0.6892756160948215
96c84fe6b036ccfbe1f4870113987ce7,0,0,1,36,-1.357422461951608,0,0.3333333333333333,0.45627842395631435
0cdbc0f893aea13d7122686add57d67a,0,0,1,36,-1.3547774505021728,0,0.3333333333333333,0.4562933993297369
3513edc950a1c3e5c446103b70a9e69d,0,0,0,50,-1.675429510889084,2,0.030303030303030304,0.4818412165602737
9ec8ac14b488d8410342fc70bc630f6b,0,0,1,40,-2.250588663396976,0,0.038461538461538464,0.539183423073704
b3b7dec3d4e3258b2d5fa734f434744f,0,0,0,32,-1.657134692110962,0,0.3333333333333333,0.4068354184209214
608c2d555615b9bd88889e7324fdf4cc,0,1,1,59,-1.136740525442342,0,0.2,0.6747303112908691
631507676869c90f77f5ca7e06d3b96a,0,0,1,67,-1.5271274346454775,2,0.03225806451612903,0.5330009600572925
61cdccfb12fb4afa72b9827eea5c597e,0,0,1,32,-1.0199841290066969,0,0.5,0.4085743338937724
5887391e2058b5c47ad2e94272a2e3fa,0,1,1,52,-1.5666149889956407,0,0.5,0.5881110968032368
8cb1f66f787ec89c9a927286a45bd574,0,1,1,62,-2.677296574409874,0,0.125,0.6872857105460506
b174c7ffe8b55391da28cb2b2d0e0c9f,0,1,1,29,-0.7611718231727451,0,0.5,0.5834728478591109
b9548ff34679672ec0a2dfa2bead7a86,0,0,1,28,-1.9737955483796608,1,0.5,0.12820203865774082
1c0bbaf894ce9e9850aae49606344f76,0,0,1,45,-1.878634694251225,0,0.5,0.4089606551930641
e192127975e88bdb78d3419c8854ea11,0,0,1,40,-1.042112215485549,6,0.06666666666666667,0.3150922297271339
61db9f1101606ccc658b758d8570d771,1,0,1,28,-1.6121437549466182,0,0.125,0.7408602925623524
3e93087a7120ba247d0de0c4fea9848a,1,0,1,45,-0.7299573824037062,0,0.045454545454545456,0.7670447482923339
a9bf0951134f70af631b550aefc91852,1,1,1,45,-0.7169428504544211,0,0.043478260869565216,0.869915213383806
def41cbfaaa39980ba6894ba136d3090,0,1,0,31,-1.9325607933451112,0,0.043478260869565216,0.6595466985802613
888943947f235e409cf7de523e40b5f2,0,0,1,29,-1.401156281816692,0,0.3333333333333333,0.4532012847047966
637f04da828a266057a02646e7440454,0,0,1,33,-2.206888275232447,0,0.5,0.40243760283432983
c5ae16ce9cfb74eb87f6f375e7a0a447,0,0,1,34,-2.391403700459049,0,0.5,0.4018171762215501
44dd5eb8e9a1153c3c293365f039184a,0,0,1,33,-1.091274505025923,0,0.5,0.40857514826313934
e562bf147589c3a8a08f9ffc2edef003,0,0,1,39,-1.3958467460895199,0,0.3333333333333333,0.4572744379211374
971157ea4bceaeb527ba1e083b848371,0,0,1,47,-0.651073660569875,0,0.25,0.48914496827067677
03260ffa3014c5c35e4229e56d0566bf,0,0,1,53,-1.1490609379795484,3,0.02702702702702703,0.5317591548942695
5619e069b47a635f6fe1557be81e3765,0,0,1,37,-1.2166536912752202,0,0.1,0.525851769989682
868bac87e038ba7265484d7c799f0227,0,1,1,40,-1.5125929778565967,3,0.038461538461538464,0.6642284354006474
9521a748c9f7fe1d66b324a47f27cb93,0,1,1,36,-3.170100390103386,0,0.1,0.6820440827312815
38e4cf4fd86752413bc5ebc9c7956824,0,0,1,40,-1.74214021033782,8,0.02702702702702703,0.48578716378986553
54dcced0c81f80879cb9d77882ce3e64,0,1,1,45,-2.160444183156709,0,0.5,0.582050833202781
eaf6a9f9ab6b875a3bb8020d663c7800,0,1,0,33,-1.7541336138595705,0,0.5,0.5330862801743599
916b9c05fb843bd096aed60360e85c24,1,0,1,58,-1.645073774601796,1,0.08333333333333333,0.7191818445011051
ee0624c0154b79e86ee04b73008d8bdd,0,1,0,46,-1.7908540154661337,2,0.034482758620689655,0.644018017491697
05af2d7de761618b1e00ef0f3384f0f6,0,1,1,48,-0.6469891634086089,0,0.25,0.6602008673153478
f67dd313ac91589a237ee16428e038f8,0,1,1,30,-0.7617111505413852,0,0.07142857142857142,0.6988678263083553
7c47cc6c652127734968ec4a3a7cf549,1,0,1,35,-1.233944285070572,0,0.5,0.652522552684927
b5b9418f211726aa99ddc8e9927ea0e3,1,1,1,54,-2.015268715080067,2,0.04,0.8516902852180704
ba0255035fcba046d5282dfc4be557ab,0,0,1,52,-2.0596676237559204,5,0.047619047619047616,0.4247649047481735
7403733bc68b1c7a32cbb58ebd68d3fc,1,1,1,58,-1.566601691803723,1,0.07692307692307693,0.8423472498814716
99bd559be5cf4f463885ea370eef518a,0,0,1,35,-1.5406999231588678,0,0.125,0.5158665232815235
0ea45691484dc96426c06e4e38b0af9d,0,0,1,57,-0.6876577883459802,2,0.125,0.3640661875133352
c896e1395052ae52b82b668535e1247a,0,1,0,39,-1.5679483799230531,0,0.3333333333333333,0.5847435994308366
00e5031a8af1898166038ec32e55fd61,0,1,1,40,-1.4258865343045533,4,0.038461538461538464,0.6498337677589128
2b04367dc3119c44454e579f09d455bd,0,1,1,49,-1.570218427249705,0,0.14285714285714285,0.6836425437840807
edf56743aab7af90ad879b80005a4456,0,0,0,33,-0.15751025155300846,0,0.3333333333333333,0.415515749993872
251ef469311c8362d5041d92b76ba866,0,1,1,53,-1.169195161431303,3,0.02702702702702703,0.6969131258615475
a23346d2ae84b4f24a2a0274561041a8,0,0,1,53,-1.16010752059373,3,0.02702702702702703,0.5316963840241656
37bea9bf52b2de97a827c7e2510793d9,0,0,1,53,-1.1619368474714014,3,0.02702702702702703,0.5316859889984897
12a8aea322891cb59796f785aab7235f,0,0,1,53,-1.1628001184942844,3,0.02702702702702703,0.5316810835100113
e65c7b55e8cc4ef53ee7a0ce6dd2a654,0,1,1,30,-0.33254657762186746,10,0.03333333333333333,0.5985013376948293
ebd32722ff3de41043008129ebeb1ab2,0,1,1,30,-1.8019447869222194,0,0.2,0.6608755350422733
2a39d8b4c7fecdcf081f29b8bec88776,0,0,1,36,-1.3049785862175327,0,0.3333333333333333,0.45657536238937313
449256658c2f9c3fa467c8503e7e9ae9,0,1,1,45,-1.3847380515661964,0,0.5,0.5863509709947814
bf872cce7fe87025bd7987f5557af5c4,0,0,1,36,-1.2552770027610858,0,0.3333333333333333,0.4568568023917091
bf74a065e6f1e3168f16ed07bdd743d3,0,1,0,31,-1.3536145593110105,0,0.3333333333333333,0.5827629954399111
14e1382ffb2d349dbfdda2374773235d,1,1,1,49,-1.9432570643178015,0,0.07692307692307693,0.8628862418832585
9a277802aa2661218fedfe7010ee68ee,0,0,1,30,-0.9755814529357698,0,0.125,0.5170515409616614
47ebfc3cb2e98646f3bf55f75b3db8cb,0,1,0,33,-2.757721177801454,3,0.1111111111111111,0.42130537659780276
8d259abe1677849d77f9a3c6eb809151,1,0,1,38,-1.2030689859268253,0,0.2,0.7286957012148148
d38a2f7561806de49229f97d2f0866af,1,1,1,40,-2.236395340510014,0,0.5,0.789400084889262
6191c6ab741502f2f789c76b8614453d,0,0,0,57,-0.7760521127535096,0,0.5,0.3747469877246523
64539addb1fc43cb9baf2894e493f74d,0,1,1,43,-1.3451932915014657,3,0.058823529411764705,0.6164946801949596
c6ab5cdcb3255f4b943ce17f96a6540b,0,1,0,56,-1.2408926055715779,4,0.02857142857142857,0.6448318368058049
dabe9f60f46a6ddc16a76d6fd5c0a603,0,1,0,58,-1.524971520315856,2,0.16666666666666666,0.4087888481071543
724acbd07c8fb56bbdcc54d7c5e38b26,1,1,1,29,-1.4727977538902282,7,0.041666666666666664,0.790396405972002
8902c0429007a8388bad177b96541071,0,0,0,56,-1.191890616336174,3,0.058823529411764705,0.4025450332705789
43ef78144508dbac1c7b0cec6a10db18,1,0,1,37,-2.699758792232352,0,0.14285714285714285,0.734841684579819
f162131b5c897953eaf59ebc103270e2,0,0,0,41,-2.1816018792861542,0,0.16666666666666666,0.4554554581250915
ca690cb14189e6eb342143600aeb19b6,0,0,1,41,-0.5579771611458839,2,0.1111111111111111,0.3829299925207501
2358b49cfb6542794835fda89f63c2f4,1,1,1,47,-1.85826962552714,0,0.5,0.7927126256647227
652a2dbc99d62f64a3e6958f92c74b42,0,1,1,40,-0.6014484817700367,0,0.05555555555555555,0.706928258825259
fd8ea081787cc630dd52641f8b72ab93,0,0,1,43,-1.6156863936515133,1,0.5,0.13189311986599628
85c4cf9025cf24cb2aaa5a2e7ac5d162,1,1,1,46,-1.5702005693258825,0,0.1,0.8600850670616106
de2b6e02498c70b0d3f61057a159f215,1,1,1,49,-1.9258614119630275,0,0.07142857142857142,0.8636945466539092
976f5121b15af7f5699447493a85a3e8,0,0,0,37,-2.0438612827638716,0,0.5,0.3604423310659719
24a938b02331c04ac2fa911fe22c4158,1,1,0,35,-2.594094082455959,0,0.3333333333333333,0.7879041146015388
67071d27925ad7f64c8338d89b164e06,0,0,1,36,-2.677604107367914,0,0.07142857142857142,0.5254973588162017
9e4a559e3a60d8726dfff6755e925fcc,0,1,1,56,-2.039114546399653,1,0.125,0.6115784531410372
08e8aa95a698ac498b803fcfcd299c52,0,1,1,56,-3.1177230522480026,0,0.5,0.5810986306651331
2a4779dcef27541c729821825ea4c901,0,0,1,37,-2.063466046893666,4,0.1,0.2780439099388591
c5e4cdf38c3850d1d2fd90eff6b6e1be,0,0,0,40,-1.9552179401027856,0,0.14285714285714285,0.46327687025563713
7b5e2fb98ad6ae6a0e111b709dd4fcca,0,0,1,44,-0.9807987741595809,2,0.0625,0.47034747920504094
1859778d9eb209e30592bb3932c50226,0,1,1,61,-3.0120686339698683,2,0.023809523809523808,0.7021446876296351
65f47d64f5abe5d1cd9428a55455960d,0,1,1,41,-1.7535453414392352,0,0.1,0.6907570406607451
f2d47c2b9eb691ea8035215bda028760,0,1,1,39,-0.5829124890551047,0,0.5,0.588415156162873
2da5ac4095c8ae4f32be61ad5af1f7ed,0,1,0,57,-1.9359987884565895,0,0.5,0.5417813387557473
5e501c18c1d501dcdfdc70bd7ca18a47,1,1,0,41,-1.5220230008387852,0,0.14285714285714285,0.8278195048987552
875a297263a32948bff8087a15316ab2,0,0,1,27,-1.53421251221317,0,0.2,0.4906322242766906
b3bbe8b69d52633a2c22b2227ec8c48f,0,0,1,34,-1.5195772732540482,0,0.5,0.40660865735786367
740d3711f489d7dcf583056128054644,0,0,1,44,-0.976605396712261,2,0.05555555555555555,0.4833120282181407
7a029b120622391641c7ca8bd7dabb15,0,0,0,43,-1.4322668130782392,0,0.5,0.36593274470946735
3f3e836501ed1a6089b71ec8ad75b3dc,1,1,1,37,-2.6588439129610233,0,0.1,0.8552616053553014
1d79b280e7ccf36b71225d9977745e14,1,0,0,35,-2.7049390837011558,0,0.25,0.6685799088869399
ab394eb60b4fcb50c916b742a85a0e53,0,0,1,58,-2.6852858560402884,1,0.07142857142857142,0.49203152474921674
c323e4c73f2e19ea7b8cd144a5249fb3,0,0,0,31,-1.7303242822274703,2,0.08333333333333333,0.37729445055332667
d3e6414a1ab04c5b5617aae416ba9668,0,1,1,63,-1.1348265025249806,0,0.2,0.6761694600974693
c29e8ec6f2deefd385d0cf8f7cbe521c,0,0,1,61,-0.7676326930342539,0,0.3333333333333333,0.46975787327794805
6ddda23f68bdc549f51694b40e3728ed,0,0,0,39,-1.4808995931457722,0,0.125,0.4707846813405453
f7a1c732a5aff7c3d4da788250ab9307,0,0,0,40,-1.467114027912992,0,0.5,0.36461440405797385
d0ee9423a89436a03b99d3df81778a21,0,0,0,60,-1.8593586007920198,7,0.025,0.46545857789133516
fbcc288d90b4a161d2154d3140e029ec,1,1,1,37,-1.0745383571712475,0,0.5,0.7929725704110911
d86ef8eefb79f2bb8f8fbe4326efe784,0,0,1,28,-1.0308742780709395,0,0.5,0.4069394892358117
59de51772e94b7b5cbbb8c9e8dca5d36,1,1,1,51,-1.344405048756561,0,0.05263157894736842,0.8681756150777622
f3d1db3418b043aa7c47478d85732c28,0,0,1,49,-1.369644341223964,6,0.02857142857142857,0.49876522464229245
fea8b32d12a0691865d43f9af6ff0cfb,0,1,1,55,-0.8922869223201935,0,0.5,0.5930147377358976
591161784566391eb3664f0b4d0c953f,0,1,1,41,-2.163743603330611,0,0.1,0.6887537938232904
a2fac230b355319064bbe76c562b8724,0,0,1,57,-1.9964359729433943,4,0.07142857142857142,0.3712810231262432
7c5b6fe8ff1d349161ece9ec69f8ed45,0,0,1,51,-2.37301584382892,0,0.5,0.4085979986627717
54802811e560dca4ba42390dc77e5957,0,1,1,38,-1.6644614329197414,5,0.045454545454545456,0.604788043678105
7b78f3fafd74f31b8805c9bf8b3fb720,0,0,0,57,-0.7920040602990759,0,0.25,0.4455399210392762
96cf2f6a2e330ac4185fc71d51250379,1,1,1,49,-1.1734940723272473,0,0.5,0.7957991614358293
f453398c050a9d434e14c5b4a9e7af9a,0,0,1,55,-1.2554586323908659,0,0.5,0.4163588761177558
66a12868aa68dfe2d5713c65b520d4ee,0,0,1,63,-1.0198842674238418,0,0.5,0.4208414697792108
f37f6cf3fd8f73e567ba19a892520530,0,1,1,53,-1.6758965737984315,0,0.125,0.6890411988130007
954e391926dfd1c51fc1437d45442dfb,1,0,0,29,-0.9006970805058931,0,0.5,0.6081640152592516
452a3ec8701638a72367b0f1f595912b,0,0,0,32,-1.6329158287065881,0,0.16666666666666666,0.454922011592398
8f578e8ea241ce05a3d3deaf8fd82240,0,1,1,49,-1.3823271423168664,2,0.1,0.5759075268268254
28ab61dfd30f906ab0fefa9cf8d21c03,1,0,1,43,-2.2310627779632357,0,0.14285714285714285,0.7388126147851994
1322d62252eead974bf881ced62284ca,0,0,1,35,-1.2712297657013232,0,0.5,0.4083706873867059
f641159accf3bd725072631ef5c28efe,0,1,0,40,-1.4828135213369835,0,0.25,0.6091413374855246
8b23e6467a2b031321c94ca36c10ef8e,0,0,1,59,-1.6327785488874598,0,0.25,0.48843530403364244
16d15ef65aeea608ded4ac34dbf0f64f,0,1,1,50,-1.0923766425930923,1,0.09090909090909091,0.648653584663647
af248d08cd976466b9bc4ccfffed518f,0,0,0,33,-1.8173889743298488,0,0.5,0.36013052587434613
c7e165d241511d21f8215966c5667245,0,1,1,40,-2.24671040803202,0,0.041666666666666664,0.702508851251085
6db91e505a834c6b9743e7c812e3aebe,0,0,1,49,-1.382458895261314,3,0.09090909090909091,0.3628628598306858
b10f02402c7bdd863f52e196b0b012cf,0,0,1,34,-1.9720535201998914,0,0.5,0.4041196075005268
c4d14f2b4178d8032b3269f864afa3e8,0,0,1,41,-1.9134684078222244,0,0.125,0.5161848958404083
2112bdc3fd3bf6fd55af3a099b2ce800,0,1,1,31,-0.7382562639537227,0,0.5,0.5843920932310822
7708ae6fcd8f275f571cff3de2d69036,0,1,0,57,-1.3182091551864743,0,0.5,0.5452793157246238
6cef6186d87fe26a5cd59c72b41558d9,0,0,1,27,-1.2414445351799328,0,0.5,0.4053872034657827
b6b7fa4483f4a2c54a114577e4d6027b,0,0,1,27,-1.2533631558605154,0,0.5,0.4053216400510773
2f4909fc7dd4546c60fba97fcf850522,0,0,0,32,-1.1692633875687508,1,0.08333333333333333,0.43057866366045083
433d99548787d30e04b6bfb58b87a96e,0,0,1,33,-0.7226690261522277,0,0.2,0.497706761029748
a463e4986464708c0eda1a704af4c0c1,0,0,1,41,-1.780255681683502,0,0.5,0.4079274700858754
9bce71553a07c6e3f911777e65066c61,0,0,0,48,-2.2016734424559807,0,0.3333333333333333,0.4101355029457605
3540d2eaaf37224e5a8ee6ac32a7be80,0,0,1,39,-2.977170127548349,0,0.5,0.4005639990057829
7eb5aea261164380742ea943f327fbb3,0,1,1,37,-0.6460948008218823,0,0.07692307692307693,0.7004645953992079
a6a5469df9af34a475090a722c252cba,0,1,0,32,-1.1792753163973855,1,0.07142857142857142,0.6171879338153783
b5c441b2089e0881256a8db58f157e91,0,0,1,59,-2.167152320233773,0,0.2,0.5000625193631987
a15dd2590fe123ec985c5c4ab0bc7da9,0,1,1,36,-1.9591317853414318,0,0.041666666666666664,0.7025175621860159
16fbd1c21bb6291ee91ddab0cfbffb2f,0,0,0,29,-1.54471453992521,0,0.25,0.43007755261252867
53af7c202c41fe033d00f45b65cd1ef1,1,0,1,31,-1.2366313042180288,0,0.3333333333333333,0.6940815578011075
56c68d6aa1f787cf3ab69fe58d6a4774,0,0,1,36,-2.096950274112527,0,0.04,0.537985213001843
37631eee84698243d14d5ded204ddb23,0,1,1,56,-0.9922621849752842,2,0.027777777777777776,0.7038774490791413
504b7f8b7f7659e28a643652867f8e60,0,0,1,27,-1.5599905918388133,2,0.125,0.34828728372179774
a8518883f55abd532e5ba588f756efa6,0,0,1,54,-1.9919841973273735,3,0.125,0.28278135671659044
091c97d618b82ed60090127af278897a,0,0,1,60,-0.3969225125644411,6,0.02564102564102564,0.5234787574591434
28ddf39250d9194ccd6a433b1bf1ffe8,0,0,0,41,-2.1494603025472117,0,0.07692307692307693,0.48187362375545584
68abec1d91585902fc78da47bbecd711,0,1,0,48,-0.909399254330415,3,0.0625,0.5659601546934641
d081de94a21a06901cb482fbe237622d,0,1,1,38,-2.2788669546249167,0,0.3333333333333333,0.6254604662483136
b9ca94986cc727f0d5cf4ecff5672da5,0,0,0,56,-1.3037059218246139,0,0.5,0.37154897648894614
c37176e27f9a5d6446580b2123c100b5,0,0,1,30,-1.0559502538067302,0,0.5,0.4075884604939366
f3e09c18a9e26a0a3b2bc17a72c3253c,1,1,1,31,-1.2403578585507238,0,0.25,0.8351991711049811
a2a9e7fa1d085a5765338eccec6850ee,1,0,1,31,-1.231456390096097,0,0.25,0.7144799794955781
4ca69ca92fc1aac348b63ffda598ceb8,0,1,1,56,-2.3075006261626343,0,0.2,0.667755085413555
7e7bfdaaf29c41a2a0b6697179e017ff,0,1,0,61,-1.1180737518197095,2,0.14285714285714285,0.4558816862935272
38ee1d532741b59b7b7bd94bebb82e77,0,0,1,31,-2.320599481788412,0,0.3333333333333333,0.4488132641077328
6cda893cff11431f46b6d2165f7a1a9a,0,1,0,56,-1.2160664616564572,3,0.041666666666666664,0.620729626249226
68db6afa18c92defe26ff5bb98377cca,0,0,1,34,-1.254343027487313,1,0.0625,0.5000609047090647
0d7555e92f55e619b608dd4f8c0d08aa,0,0,1,37,-0.9056824651818722,0,0.16666666666666666,0.508077582219713
b3662b8f1d4f45f882373fd4e61a69ef,1,1,1,42,-2.6473353768383006,0,0.045454545454545456,0.8640030025818862
63bac2142b4ccd0449a722c6ece3d1e8,0,1,1,40,-3.573825690821831,0,0.0625,0.6909412562149917
27a8b718415dc0b50c129f98233bc16e,0,0,1,51,-2.1344503590517148,0,0.3333333333333333,0.45794652937401015
31a409387699d650f9f7baf6d9880d57,0,1,1,32,-2.1402064622894628,1,0.14285714285714285,0.58305664617388
73c5de36555b58a62dab68485f64d033,0,1,1,31,-1.0832357518415021,0,0.5,0.5824786734216145
1d2a421a7cb9608d35a25db6cd7f1624,0,1,1,50,-0.47132681252678754,0,0.5,0.5933659285817181
cc9636fce722c95fbbf9b72d9fc9fb82,0,1,1,42,-2.9348109798261928,0,0.1,0.6853207439877929
